qed,SAS,logP,src,rings,weight,csp3,hallkier,laputeASA,alicarbo,alihetero,alirings,amidebonds,arocarbo,arohetero,arorings,stereocenter,bridgehead,hba,hbd,rotatable
0.8204453,3.7744749,2.702795,0,3,237.209264484,1.0,-0.08,104.9650716180031,3,0,3,0,0,0,0,7,0,2,2,0
0.8284434,2.8840294,2.073833,0,3,232.101191256,0.38461538461538464,-1.71,98.74657778565295,0,2,2,0,1,0,1,1,2,3,1,0
0.789976,2.7954116,2.6727905,0,3,213.1153641,0.35714285714285715,-1.5699999999999996,94.66757170514067,2,0,2,0,0,1,1,1,2,1,1,0
0.7543247,2.4675705,1.4858392,0,3,229.065140096,0.08333333333333333,-2.3,95.3414647540411,0,0,0,0,0,3,3,0,0,4,0,0
0.7984838,3.5717323,2.3216968,0,3,209.177964356,1.0,-0.08,92.97444183971142,1,2,3,0,0,0,0,5,2,2,0,0
0.82295007,4.2999983,2.0870419,0,5,255.129299912,1.0,-0.09000000000000002,103.40586986249504,4,1,5,0,0,0,0,5,2,2,1,0
0.82517123,3.6736274,2.7344337,0,2,236.177630008,0.8666666666666667,-0.52,104.74378269588577,2,0,2,0,0,0,0,4,2,2,1,3
0.73229617,2.7974503,0.95926833,0,2,227.069476528,0.16666666666666666,-2.4799999999999995,97.02798950028512,0,2,2,0,0,0,0,0,0,5,1,1
0.820908,4.3297315,3.1696982,0,4,215.167399672,0.7333333333333333,-0.56,98.2057436211,2,2,4,0,0,0,0,4,0,1,0,0
0.75717306,3.9275737,2.0579438,0,4,236.071640716,0.5833333333333334,-0.6400000000000001,98.9448545940333,1,2,3,0,0,1,1,5,2,3,1,0
0.8012339,2.970924,1.9759548,0,3,234.082684068,0.4166666666666667,-1.13,98.84876786481364,0,2,2,0,0,1,1,0,0,4,1,0
0.7553462,4.1940484,1.5768847,0,5,217.085126592,0.45454545454545453,-1.6199999999999999,91.44253786343079,1,2,3,0,0,2,2,3,2,4,1,2
0.8269777,4.636898,2.3681245,0,4,219.162314292,0.8571428571428571,-0.33999999999999997,97.43397828179923,2,2,4,0,0,0,0,4,2,2,1,0
0.83064556,3.5603592,2.0454564,0,4,223.157228912,0.9230769230769231,-0.5700000000000001,96.71602096656451,3,1,4,0,0,0,0,6,4,3,1,0
0.83015287,3.4541306,2.3112738,0,3,313.9724606920001,0.45454545454545453,-0.7200000000000002,110.9355558789419,0,2,2,0,0,1,1,1,4,5,1,0
0.82810414,4.7022233,2.1693387,0,4,235.157228912,0.9285714285714286,-0.5700000000000001,101.89800239059866,4,0,4,0,0,0,0,6,2,3,2,1
0.7701002,2.819887,2.4584303,0,3,292.979988596,0.0,-1.95,104.05974335774687,0,0,0,0,0,3,3,0,0,3,3,2
0.8090344,4.1632433,1.9424769,0,4,204.115029752,0.6923076923076923,-0.9200000000000002,89.73450410790443,4,0,4,0,0,0,0,4,2,2,0,2
0.7842393,3.249022,0.6876769,0,2,238.131742436,0.75,-1.39,100.30441460088551,1,1,2,0,0,0,0,2,0,3,2,2
0.79992557,4.1700277,3.4989152,0,4,204.15141526,0.8571428571428571,-0.3,91.88411609819116,3,1,4,0,0,0,0,5,0,1,0,0
0.7710809,3.481209,1.7995872,0,3,206.141913196,0.75,-0.8300000000000001,90.81521917899066,0,3,3,0,0,0,0,2,2,3,0,0
0.7199054,4.561516,-0.0075649917,0,2,242.126657056,0.8181818181818182,-1.1400000000000001,99.57197832150827,1,1,2,0,0,0,0,4,0,6,3,0
0.8512608,3.5753133,2.9858365,0,3,237.209264484,1.0,-0.08,105.17504310459843,2,1,3,0,0,0,0,7,0,2,2,0
0.8031207,3.7551641,1.7115859,0,3,223.157228912,0.9230769230769231,-0.41000000000000003,96.81665246244431,1,2,3,0,0,0,0,7,2,3,1,1
0.7998186,4.482179,1.7094841,0,3,208.109944372,0.75,-0.67,89.11581887516695,2,1,3,0,0,0,0,4,0,3,1,0
0.8277168,4.133617,2.690917,0,3,231.17354767199998,0.8571428571428571,-1.04,103.09379791873928,2,1,3,0,0,0,0,7,2,2,2,0
0.74285877,4.3921194,0.9446484,0,3,253.07726434,0.5833333333333334,-1.28,101.3205674581295,1,2,3,0,0,0,0,2,2,4,1,0
0.8015306,4.7549343,2.3488061,0,4,220.14632988,0.8571428571428571,-0.33999999999999997,96.67834985038716,3,1,4,0,0,0,0,6,0,2,1,1
0.8137976,3.7237828,2.195867,0,3,239.152143532,0.9230769230769231,-0.6100000000000001,102.3370211143819,0,3,3,0,0,0,0,5,4,4,0,0
0.84725785,3.123564,1.819844,0,3,237.172878976,0.9285714285714286,-0.41,103.50090605415178,1,2,3,0,0,0,0,3,2,3,0,2
0.81968236,3.6514735,3.0930915,0,3,248.13471964,0.6428571428571429,-0.67,106.3803123686292,2,0,2,0,0,1,1,4,2,3,2,0
0.7946001,3.8238199,2.2124262,0,2,222.125594436,0.6153846153846154,-0.9300000000000002,95.79698911090854,0,2,2,0,0,0,0,2,2,3,1,2
0.8329971,4.304412,2.8481827,0,5,216.16264864,0.9285714285714286,-0.55,97.61258725254062,3,2,5,0,0,0,0,4,2,2,0,0
0.79428744,4.272549,1.8922436,0,3,214.146998576,0.5714285714285714,-1.04,97.1857487491046,1,2,3,0,0,0,0,5,0,2,1,0
0.74195135,4.580467,1.0181742,0,3,212.094963004,0.5384615384615384,-1.5799999999999998,94.51464926479669,2,1,3,0,0,0,0,5,2,3,1,0
0.75272113,4.6561646,2.5344534,0,6,176.120115132,0.8333333333333334,-0.3,79.15423186939795,4,2,6,0,0,0,0,4,4,1,0,0
0.79577625,4.8251233,2.693152,0,5,188.131348512,0.9166666666666666,-0.53,84.37961467460958,3,2,5,0,0,0,0,6,2,2,0,0
0.7896002,3.0016332,0.9571757,0,2,242.115423676,0.8333333333333334,-0.94,100.0863203904311,1,1,2,0,0,0,0,4,2,5,1,1
0.7686103,2.5541325,2.2311893,0,2,293.016374104,0.25,-1.33,107.00480987334939,0,0,0,0,1,1,2,0,0,4,2,1
0.79572725,3.3114476,1.842617,0,3,222.082684068,0.6363636363636364,-0.7400000000000002,93.3489112605805,1,1,2,0,0,1,1,2,2,4,0,1
0.7325039,2.7676356,1.3670678,0,2,332.8877450880001,0.0,-1.32,109.56628758261195,0,0,0,0,0,2,2,0,0,7,2,0
0.77640676,4.196315,2.0716107,0,4,216.126263132,0.5384615384615384,-1.22,94.88135349042372,1,2,3,0,0,1,1,2,0,3,1,0
0.8170426,3.271839,2.6801882,0,3,233.141578848,0.6428571428571429,-1.25,101.78484699072857,0,2,2,0,0,1,1,2,2,3,0,0
0.8034125,4.8449893,2.4017396,0,3,232.15756326,0.7857142857142857,-1.01,102.86865885399452,1,2,3,0,0,0,0,5,2,3,1,0
0.7868093,4.24823,2.0209,0,2,218.141913196,0.6153846153846154,-1.27,96.60997337434756,1,1,2,0,0,0,0,3,0,3,2,0
0.81308764,4.4639325,1.7589251,0,3,236.15247788,0.7692307692307693,-0.8700000000000001,101.71846205846592,1,2,3,0,0,0,0,4,2,4,2,0
0.78302443,3.8993351,1.2574601,0,2,236.068473484,0.5833333333333334,-1.69,99.3561057809236,0,2,2,0,0,0,0,4,2,5,0,0
0.80041546,3.072767,1.8043226,0,3,256.040544484,0.5454545454545454,-1.11,101.91109042438666,0,2,2,0,0,1,1,4,4,6,1,0
0.817631,3.8919294,1.5060245,0,2,220.121177752,0.75,-1.37,94.93964849818036,2,0,2,0,0,0,0,3,2,4,1,0
0.8010365,4.063843,2.847351,0,6,220.14632988,0.7142857142857143,-0.6000000000000001,97.31388944904297,1,5,6,0,0,0,0,5,4,2,0,0
0.7724086,4.707321,1.878713,0,4,215.14224754399999,0.6153846153846154,-1.25,95.92104406177494,1,3,4,0,0,0,0,3,0,3,1,0
0.8078638,4.1918383,2.2167375,0,4,205.146664228,0.9230769230769231,-0.37,91.01658755671906,2,2,4,0,0,0,0,6,2,2,0,0
0.740149,3.125703,0.4673401,0,1,296.97490321600003,0.1,-2.0700000000000003,105.96636041185752,0,0,0,1,0,1,1,0,0,5,2,6
0.8240607,4.514543,2.820129,0,4,221.177964356,1.0,-0.08,98.12358131398346,3,1,4,0,0,0,0,6,0,2,1,0
0.81487715,4.276053,2.7133908,0,3,220.14632988,0.7142857142857143,-0.6,96.99457797173216,2,1,3,0,0,0,0,3,4,2,1,1
0.82064396,4.483589,2.0178804,0,3,233.141578848,0.6428571428571429,-1.09,101.52462747975937,3,0,3,0,0,0,0,4,0,3,2,0
0.79770035,5.236729,2.5060377,0,6,188.120115132,1.0,-0.04,84.19711470892032,5,1,6,0,0,0,0,10,0,1,0,0
0.766737,4.5836987,1.7710167,0,4,209.141578848,1.0,-0.12,90.50724231469712,1,3,4,0,0,0,0,4,0,3,1,0
0.8002465,3.659823,1.4445258,0,2,234.136827816,0.6923076923076923,-1.5,101.82637148440844,0,2,2,0,0,0,0,3,0,4,1,0
0.8398737,4.295684,2.4323425,0,3,235.157228912,0.7857142857142857,-0.8300000000000001,102.21423051194363,3,0,3,0,0,0,0,5,0,3,2,2
0.77967876,3.320275,0.78541636,0,4,217.1215121,0.5833333333333334,-1.29,94.5020535332348,0,3,3,0,0,1,1,2,2,4,1,1
0.81148803,4.411168,1.9957154,0,5,234.09391744799998,0.7272727272727273,-0.97,98.54274763419686,1,3,4,0,0,1,1,4,2,5,0,1
0.7766854,3.7440689,3.0340075,0,4,213.1153641,0.5,-1.3099999999999998,94.74441029174915,3,0,3,0,0,1,1,4,2,1,1,0
0.76254475,3.981637,0.6457393,0,2,236.116092372,0.75,-1.57,100.20849521892484,1,1,2,0,0,0,0,3,0,5,1,3
0.8216037,3.9689546,2.0459855,0,3,236.15247788,0.8461538461538461,-0.9000000000000001,101.82131493901996,1,2,3,0,0,0,0,5,2,4,1,0
0.78838265,4.329996,2.290398,0,4,205.146664228,0.8461538461538461,-0.34,91.27900765399794,1,3,4,0,0,0,0,4,0,2,0,0
0.77586323,4.716161,1.8116332,0,3,229.11027872,0.42857142857142855,-1.6400000000000001,100.20231279542287,3,0,3,0,0,0,0,4,2,3,1,0
0.8012631,3.5014553,2.0430512,0,3,297.05890761200004,0.7272727272727273,-0.75,108.24786108236988,0,2,2,0,0,1,1,3,2,5,2,0
0.8097298,3.146103,1.3677216,0,2,242.151809184,0.9230769230769231,-0.6100000000000001,101.97042892747308,1,1,2,0,0,0,0,5,0,3,2,1
0.7168218,4.6031947,3.4469619,0,6,210.104465068,0.6,-0.98,94.52133684210608,5,0,5,0,0,1,1,5,0,1,0,0
0.7477232,4.5574336,2.6191397,0,4,175.136099544,0.8333333333333334,-0.3,79.80052031009443,1,3,4,0,0,0,0,6,0,1,0,0
0.8070934,4.5824666,2.7817035,0,4,219.162314292,0.8571428571428571,-0.33999999999999997,97.22400679520388,2,2,4,0,0,0,0,5,2,2,1,0
0.8050565,4.2398014,2.7988353,0,4,207.162314292,1.0,-0.08,91.75863919958685,2,2,4,0,0,0,0,7,4,2,1,0
0.7440876,4.4324064,1.1607802,0,3,239.072847656,0.7,-1.01,97.285620484307,1,1,2,0,0,1,1,3,2,6,1,1
0.7997775,4.062078,3.2935414,0,3,222.161979944,0.8571428571428571,-0.34,98.00349248122725,1,2,3,0,0,0,0,6,2,2,0,0
0.7929823,4.8403935,2.003478,0,4,219.125928784,0.7692307692307693,-0.8300000000000001,95.52804169916153,2,2,4,0,0,0,0,6,0,3,0,0
0.8220974,4.55483,2.452026,0,4,219.162314292,0.8571428571428571,-0.34,97.43397828179918,2,2,4,0,0,0,0,7,2,2,1,0
0.77622414,3.3054075,2.8740945,0,2,311.945577248,0.25,-1.09,110.20548716737615,0,0,0,0,0,2,2,1,0,4,1,2
0.7120963,3.3465364,2.296297,0,4,247.077933036,0.4166666666666667,-1.3299999999999998,102.2645743650074,0,1,1,0,0,3,3,2,0,5,1,0
0.8030852,4.8960485,2.8900142,0,5,188.120115132,0.8461538461538461,-0.30000000000000004,84.51334283026533,4,1,5,0,0,0,0,7,0,1,0,0
0.8312706,4.5922112,2.5342884,0,4,209.12044948,0.6,-1.3599999999999999,97.58845701457554,1,3,4,0,0,0,0,5,2,1,0,0
0.8119933,2.5059187,2.2796617,0,3,299.015705408,0.5,-1.1,108.45597491238935,0,2,2,0,0,1,1,0,2,4,0,0
0.8023486,4.166459,1.2769228,0,3,238.131742436,0.8333333333333334,-0.94,100.35994656753492,0,3,3,0,0,0,0,5,4,4,2,0
0.74665594,4.2379446,2.6440907,0,4,216.126263132,0.6923076923076923,-1.12,94.4082044926991,3,0,3,0,0,1,1,4,0,3,1,0
0.76124215,3.9063587,0.89690137,0,5,224.104858992,0.8333333333333334,-0.41999999999999993,94.49486755791858,2,3,5,0,0,0,0,4,2,4,0,1
0.80754834,4.1122003,3.4057255,0,6,214.135765196,0.6666666666666666,-1.03,97.30209162851314,6,0,6,0,0,0,0,6,4,1,0,0
0.80380964,4.100623,1.9911401,0,3,201.1153641,0.46153846153846156,-1.31,89.95360961369552,2,1,3,1,0,0,0,2,2,1,0,1
0.82798904,3.7293165,1.6485885,0,3,260.10823012000003,0.9166666666666666,-0.42000000000000004,102.64241769047099,1,2,3,0,0,0,0,4,2,4,0,1
0.7785317,4.7522254,2.0485554,0,4,214.07422756,0.5833333333333334,-1.63,92.26646771501456,3,0,3,0,0,1,1,4,0,4,0,1
0.82170737,3.2589638,1.6441168,0,3,295.03202416799996,0.5,-0.9400000000000001,108.11280618046715,1,1,2,0,0,1,1,2,2,4,2,1
0.7817801,4.094467,3.0310612,0,3,215.131014164,0.5714285714285714,-1.04,96.74943179500343,1,2,3,0,0,0,0,2,0,2,1,0
0.76419497,4.1860824,1.92011,0,3,235.077933036,0.6363636363636364,-0.9600000000000001,98.72869185717752,1,1,2,0,0,1,1,2,2,5,1,0
0.75572175,3.407953,1.4011862,0,3,234.0640568,0.2727272727272727,-2.2399999999999998,95.92113095412914,0,1,1,0,0,2,2,1,0,6,1,0
0.8321862,3.6007853,2.5466619,0,3,223.19361442,1.0,-0.08,99.02007247679717,1,2,3,0,0,0,0,5,2,2,1,0
0.7892884,4.2952332,1.5649232,0,3,224.1412445,0.8461538461538461,-0.37999999999999995,96.43278411902666,1,2,3,0,0,0,0,4,0,3,1,3
0.7672637,3.0626504,1.6877148,0,2,245.062282972,0.25,-1.9299999999999997,103.18050119054725,0,1,1,0,0,1,1,0,2,5,1,1
0.81034523,4.773636,2.0720198,0,3,223.157228912,0.9230769230769231,-0.5700000000000001,96.53889142973127,3,0,3,0,0,0,0,7,2,3,2,1
0.7938811,4.63587,2.6521144,0,3,201.151749608,0.7142857142857143,-0.74,92.3254895976808,2,1,3,0,0,0,0,5,2,1,1,0
0.8083689,4.0732455,2.4596672,0,4,236.098334132,0.75,-0.6100000000000001,99.04358586458619,2,1,3,0,0,1,1,6,0,4,2,0
0.81029993,4.522924,2.3721004,0,3,234.136827816,0.8461538461538461,-1.08,101.61605556634373,1,2,3,0,0,0,0,5,2,4,0,1
0.7716391,3.7197912,0.63771284,0,4,219.137162164,0.5833333333333334,-1.2899999999999998,94.7418950697678,1,2,3,0,0,1,1,2,2,3,3,0
0.7995205,4.1305447,3.5545459,0,3,206.167065324,0.8571428571428571,-0.3,92.88994725172039,2,1,3,0,0,0,0,2,0,1,0,0
0.77419424,4.370171,2.7310596,0,4,215.131014164,0.5714285714285714,-1.02,95.71791921837597,2,1,3,0,0,1,1,5,0,2,1,0
0.7816765,4.2939873,1.9521993,0,4,213.12659748,0.6923076923076923,-1.2999999999999998,95.22283331544334,2,1,3,0,0,1,1,4,0,3,0,0
0.83420265,3.7534788,3.1537786,0,2,238.24089895999998,1.0,-0.08,107.146474176135,0,2,2,0,0,0,0,5,2,2,1,0
0.7909161,4.3187428,2.825224,0,4,220.14632988,0.8571428571428571,-0.34,96.99766132769804,3,1,4,0,0,0,0,5,0,2,0,0
0.80293334,3.381719,2.6148682,0,2,191.167399672,0.8461538461538461,-0.48,87.44601018240238,2,0,2,0,0,0,0,3,0,1,1,5
0.7818067,3.1959705,2.2478576,0,4,218.05138394,0.36363636363636365,-1.2899999999999998,91.11932037796812,1,1,2,0,0,2,2,1,0,3,1,0
0.82044905,4.0110435,2.159199,0,2,217.146664228,0.6428571428571429,-1.07,97.49284285125381,1,1,2,0,0,0,0,3,0,2,1,1
0.79264796,3.5932336,2.3349686,0,3,217.146664228,0.7142857142857143,-0.78,97.4390348271877,1,2,3,0,0,0,0,2,2,2,1,1
0.7673092,3.3601058,1.1489421,0,3,250.05244656,0.4,-1.7599999999999998,101.23779033123554,0,1,1,0,0,2,2,0,0,7,0,0
0.82584524,4.3532043,1.9013411,0,4,236.188863388,1.0,-0.12,103.67344349759148,1,3,4,0,0,0,0,6,2,3,1,0
0.7984128,4.33019,2.688642,0,4,206.130679816,0.8461538461538461,-0.34,90.63271921330141,2,2,4,0,0,0,0,4,2,2,0,0
0.81065315,3.9966526,2.939434,0,4,237.172878976,0.9285714285714286,-0.41000000000000003,103.29093456755645,1,3,4,0,0,0,0,6,2,3,1,1
0.80277276,4.3378096,2.1838331,0,4,254.097665436,0.6923076923076923,-0.6100000000000001,102.4608004869261,1,3,4,0,0,0,0,5,2,3,0,0
0.8036771,4.194753,2.8083878,0,4,201.151749608,0.7142857142857143,-0.74,92.32548959768081,2,2,4,0,0,0,0,6,2,1,1,0
0.79910374,4.5469036,1.4279255,0,3,235.120843404,0.6923076923076923,-1.16,100.33012197490163,2,1,3,0,0,0,0,5,0,4,1,3
0.8111466,4.209005,2.2863648,0,4,205.146664228,0.7692307692307693,-0.63,91.33281567806401,2,2,4,0,0,0,0,5,2,2,0,0
0.7725532,3.7751524,1.8361292,0,4,247.077933036,0.5,-1.2000000000000002,102.78761757651479,1,1,2,0,0,2,2,3,2,5,1,1
0.7517156,2.8245018,2.3307025,0,3,294.000389692,0.25,-1.49,106.1704016495381,0,1,1,0,0,2,2,0,0,3,2,1
0.79922163,4.932199,2.3280334,0,4,200.120115132,0.7142857142857143,-0.7400000000000001,90.56403001273956,4,0,4,0,0,0,0,7,0,1,1,0
0.7672818,3.0552533,2.136588,0,2,251.04162778,0.16666666666666666,-1.7499999999999998,101.54878917486583,0,1,1,0,0,1,1,0,2,4,0,0
0.82184005,3.0682323,1.6160133,0,2,240.13615912,0.8461538461538461,-0.9000000000000001,101.33771727532081,1,1,2,0,0,0,0,3,2,4,1,0
0.7732169,4.434915,1.5219928,0,3,221.141578848,0.7692307692307693,-0.8300000000000001,96.16859987485789,2,1,3,0,0,0,0,3,0,3,1,0
0.80609035,4.882762,2.2969525,0,4,232.15756326,0.7857142857142857,-0.8300000000000001,101.96402778982642,2,2,4,0,0,0,0,5,2,3,2,0
0.7902074,4.11146,1.899312,0,4,203.131014164,0.6923076923076923,-0.76,89.9117543482844,2,1,3,0,0,1,1,4,0,2,1,0
0.8154922,4.156723,1.7047219,0,3,219.125928784,0.7692307692307693,-1.01,96.13518933161444,1,2,3,0,0,0,0,3,2,3,0,0
0.8104708,2.4339738,2.4426146,0,2,234.173213324,0.5714285714285714,-1.2200000000000002,103.1384355046729,0,1,1,0,1,0,1,1,0,3,2,1
0.7745781,4.822741,1.2659904,0,4,222.089208928,0.8333333333333334,-0.6,94.1836959819621,1,3,4,0,0,0,0,5,2,4,0,1
0.800244,3.5976126,1.3336048,0,3,221.141578848,0.6923076923076923,-1.12,96.29019744504171,3,0,3,1,0,0,0,3,2,2,1,3
0.8134111,4.1879053,2.0175025,0,3,231.137162164,0.6923076923076923,-1.3399999999999999,101.13223821188411,0,2,2,0,0,1,1,4,2,3,1,1
0.8197603,3.8280137,2.4605904,0,3,218.17829870399999,0.7857142857142857,-0.79,98.01161520508634,2,1,3,0,0,0,0,3,0,2,1,0
0.80671424,3.2752545,1.0864881,0,3,235.084457896,0.5833333333333334,-1.65,97.20276338716262,2,0,2,0,0,1,1,2,0,4,1,0
0.72461236,3.3058417,1.3549004,0,3,239.109233164,0.8181818181818182,-0.52,99.55683004477754,1,1,2,0,0,1,1,2,0,5,1,0
0.7491593,4.0316772,1.0979638,0,2,238.077598688,0.36363636363636365,-1.3599999999999999,95.51416133006764,1,1,2,0,0,0,0,0,2,3,1,0
0.7771725,3.6654012,2.549655,0,4,231.071785036,0.38461538461538464,-1.0599999999999998,98.62295330763664,1,2,3,0,0,1,1,2,0,3,1,0
0.7735253,3.28558,1.0879879,0,4,245.07351635199998,0.36363636363636365,-1.69,102.2139749682726,0,2,2,0,0,2,2,1,4,6,1,0
0.82566994,3.064518,1.9744685,0,2,300.047339884,0.6666666666666666,-0.52,109.55973143037787,0,1,1,0,0,1,1,1,0,4,1,2
0.82382655,4.4164815,2.7507997,0,2,225.151749608,0.625,-1.36,104.74925879590604,1,1,2,0,0,0,0,5,2,1,1,2
0.78262687,3.21523,1.345691,0,2,223.120843404,0.6666666666666666,-1.1600000000000001,95.12631250527184,2,0,2,0,0,0,0,2,0,4,1,4
0.79453886,4.6266494,3.0408287,0,3,213.151749608,0.6,-1.0,97.79085719329782,3,0,3,0,0,0,0,4,2,1,1,0
0.79658383,4.842007,2.6684031,0,4,215.131014164,0.7857142857142857,-0.81,96.27669577965987,3,1,4,0,0,0,0,5,0,2,0,2
0.7790707,4.6157455,2.3172178,0,3,207.104799416,0.3333333333333333,-1.7,96.31045103956818,2,1,3,0,0,0,0,3,0,1,1,0
0.8234558,3.4671679,3.1987195,0,3,250.08729078,0.5384615384615384,-1.0899999999999999,105.66108816421122,1,1,2,0,0,1,1,3,2,3,1,0
0.8170972,4.039779,1.9433097,0,2,220.19394876799998,0.8571428571428571,-0.52,99.36081448040703,1,1,2,0,0,0,0,4,0,2,2,2
0.8087052,2.609349,2.546821,0,2,296.05242526399996,0.5384615384615384,-0.74,110.1436887513803,0,1,1,0,0,1,1,2,0,3,1,2
0.8246597,4.269192,2.639557,0,3,220.14632988,0.8571428571428571,-0.52,97.37300942795991,2,1,3,0,0,0,0,7,0,2,1,1
0.6639937,2.7903574,1.8365026,0,3,290.975571912,0.0,-2.02,104.23900703724478,0,0,0,0,0,3,3,0,0,5,1,2
0.684301,2.7497704,2.1808066,0,3,307.9255105000001,0.0,-1.53,107.84473393791467,1,2,3,0,0,0,0,0,0,5,1,0
0.8306068,4.1351047,3.0132551,0,3,239.18852904,1.0,-0.12,104.24295769701956,0,3,3,0,0,0,0,5,4,3,1,0
0.7933329,3.839436,1.5746882,0,4,212.131348512,0.5714285714285714,-1.2,96.24152177254763,0,3,3,0,0,1,1,4,2,2,0,0
0.7422594,3.6423411,3.4806027,0,2,204.15141526,0.5714285714285714,-0.8200000000000001,92.19726086357025,2,0,2,0,0,0,0,1,0,1,1,1
0.8174902,4.0350776,2.3094697,0,4,217.11027872,0.6153846153846154,-1.09,94.1826164390437,1,2,3,0,0,1,1,2,2,2,1,1
0.8002859,3.2487004,1.2150033,0,3,235.132076784,0.6666666666666666,-1.5199999999999998,99.81707133481666,1,1,2,0,0,1,1,4,2,5,2,1
0.7563378,3.2003825,1.4701464,0,2,294.99563866,0.18181818181818182,-1.6899999999999995,106.52343314187573,0,1,1,0,1,0,1,0,0,5,1,1
0.71763486,2.5886478,1.8608454,0,3,290.96433853199994,0.0,-1.95,104.14653462633092,0,0,0,0,0,3,3,0,0,5,0,2
0.7599264,3.687048,1.5125332,0,3,234.04629856,0.2727272727272727,-1.6199999999999999,96.4353763638655,1,1,2,0,0,1,1,2,0,4,2,2
0.8074504,3.2163448,1.765209,0,2,222.173213324,0.7692307692307693,-0.8300000000000001,97.46856604201065,1,1,2,0,0,0,0,1,2,3,2,0
0.80006063,4.378538,1.8157083,0,4,254.097665436,0.8461538461538461,-0.3500000000000001,102.14457236558113,2,2,4,0,0,0,0,4,0,3,0,0
0.81599724,3.7441308,3.169448,0,4,237.209264484,1.0,-0.08,105.49435458190929,1,3,4,0,0,0,0,4,2,2,1,0
0.7977397,4.8479676,3.0531325,0,4,199.136099544,0.7857142857142857,-0.77,91.163150550153,4,0,4,0,0,0,0,6,0,1,0,0
0.78970003,3.675685,1.2283607,0,3,251.109233164,0.6666666666666666,-0.9400000000000002,105.17653903616655,1,1,2,1,0,1,1,2,2,4,1,1
0.81560755,3.93602,1.4795457,0,3,236.15247788,0.8461538461538461,-0.9000000000000001,101.61134345242463,1,2,3,0,0,0,0,6,2,4,2,0
0.8343017,3.545312,2.323635,0,3,229.15789760799998,0.6428571428571429,-1.27,102.41200004822933,1,1,2,0,0,1,1,4,2,3,1,0
0.73197377,4.2072654,0.82338285,0,3,289.99155632400004,0.0,-2.02,105.42740034092034,0,2,2,0,0,1,1,0,4,6,2,0
0.73056823,3.7438946,1.9936005,0,5,235.041547528,0.4,-1.5599999999999996,95.42535569135457,1,2,3,0,0,2,2,3,2,6,1,1
0.80699444,3.4183142,2.0231373,0,4,236.15247788,0.7692307692307693,-0.87,101.93503230397445,0,3,3,0,0,1,1,3,2,4,0,1
0.7537594,4.4604864,1.454602,0,3,193.146664228,0.8333333333333334,-0.34,85.49995371993987,2,1,3,0,0,0,0,5,0,2,1,0
0.80419683,3.4200244,3.513804,0,3,206.167065324,0.8571428571428571,-0.30000000000000004,92.57063577440955,3,0,3,0,0,0,0,4,2,1,1,1
0.82417816,4.5282664,1.868457,0,4,234.173213324,0.9285714285714286,-0.5700000000000001,102.86360230860602,2,2,4,0,0,0,0,6,0,3,1,0
0.75214005,3.07638,1.9961333,0,3,222.04629856,0.5,-1.2299999999999998,90.33239978050771,1,2,3,0,0,0,0,2,0,5,0,1
0.7326835,3.082915,2.1408653,0,3,234.082684068,0.4166666666666667,-1.13,98.38075365517841,1,0,1,0,0,2,2,1,0,4,1,2
0.8270468,3.3283594,3.1888638,0,2,234.161979944,0.8,-0.81,104.11107104373353,1,1,2,0,0,0,0,4,2,2,0,0
0.66353405,2.9686735,0.6870703,0,3,293.002455356,0.1111111111111111,-1.96,103.92745178950817,0,0,0,0,0,3,3,0,0,7,2,0
0.806502,3.6987562,1.6323752,0,3,208.15756326,0.9166666666666666,-0.41000000000000003,91.41731026605507,1,2,3,0,0,0,0,3,0,3,0,0
0.7916528,3.0815153,0.970431,0,3,235.120843404,0.7692307692307693,-1.03,100.1354914237405,1,2,3,0,0,0,0,5,2,4,1,0
0.8366679,4.3368955,2.1018183,0,4,237.172878976,1.0,-0.12,103.12778655277481,1,3,4,0,0,0,0,6,4,3,1,0
0.7835065,3.876739,2.9315672,0,4,234.071450688,0.6153846153846154,-0.8300000000000001,98.6138192884409,2,1,3,0,0,1,1,3,0,3,0,1
0.8078207,3.6009867,1.4875791,0,4,235.11431854399999,0.75,-0.45000000000000007,99.79921429599825,1,2,3,0,0,1,1,4,4,4,2,0
0.82368165,4.3858557,2.6464853,0,3,219.162314292,0.7857142857142857,-0.6300000000000001,97.48778630586531,2,1,3,0,0,0,0,5,2,2,1,2
0.819733,4.3703413,2.3434212,0,3,257.144949976,1.0,-0.09000000000000005,104.2763235053958,1,2,3,0,0,0,0,2,2,3,1,0
0.80195856,4.004492,2.1953797,0,4,236.098334132,0.75,-0.6100000000000001,99.36289734189708,1,2,3,0,0,1,1,4,2,4,1,0
0.7553009,2.9173744,1.7948387,0,3,221.062282972,0.5,-1.23,90.53386637192617,1,0,1,0,0,2,2,2,0,4,1,1
0.8208842,3.472728,2.2229567,0,3,234.136827816,0.6153846153846154,-1.29,100.84730751846452,0,2,2,0,0,1,1,4,2,3,2,0
0.8097939,3.9700186,2.8235683,0,3,203.167399672,0.8571428571428571,-0.48,93.01509262986508,2,1,3,0,0,0,0,4,0,1,1,0
0.7840924,4.1774316,1.8341199,0,4,210.125594436,0.8333333333333334,-0.38,90.38715348194093,0,4,4,0,0,0,0,4,2,3,0,0
0.66964,2.6260195,2.539669,0,3,289.969089564,0.0,-1.8799999999999997,103.88807224733725,0,0,0,0,1,2,3,0,0,3,2,1
